: 6381
still,--Fie,: 1
contented;: 1
bosom;: 1
OTHELLO	The: 7
end: 6
pluck'd: 3
	relations: 1
talk,: 1
Musician	Whereby: 1
	See'st: 1
aching: 1
gate: 2
flow: 2
aidant: 1
III: 16
JULIET	Three: 1
course.: 5
loose,: 1
colours,: 5
dooms-day,: 1
heaviness.: 1
	two: 1
born!: 2
	[Guns: 1
	Whereof: 3
MERCUTIO	Good: 2
demanding: 1
forty.: 1
both;: 1
MERCUTIO	Alas: 1
Doctor	Please: 1
benediction: 2
parallel: 1
EMILIA	You: 3
told'st: 2
talk;: 1
vow'd: 1
disease.: 1
BIANCA	But: 1
many.: 1
worm,: 1
Filial: 1
enter: 5
aloud: 1
Franciscans.: 1
me:--go,: 1
alack: 2
	Nay,: 10
compassing: 2
Women,: 1
oath;: 1
misadventure: 1
over: 7
contains.: 1
misery: 3
sickly: 1
arbitrating: 1
known.: 2
	expostulate: 1
amerce: 1
redress.': 1
carnal: 1
PARIS	Younger: 1
blot,: 1
wedding-day: 1
heart:: 5
friendship,: 1
difference: 2
Hero: 1
hypocrisy: 1
KENT	Made: 1
shadow?: 1
expectations: 1
Here: 4
writing: 1
tilts: 1
fade: 1
cross,: 1
corrigible: 1
bosom!: 1
shadow.: 1
	What: 65
monstrous,: 1
monstrous.: 1
question?: 1
diseases: 1
vouchsafe: 1
prevented: 1
malice,: 1
OSWALD	He's: 1
monstrous!: 3
arch-mock,: 1
th': 1
thwart: 1
friar!: 2
fee-simple: 1
carefully.: 1
history:: 1
extent,: 1
malice:: 1
friar,: 9
Where's: 6
shadows: 2
whip.: 1
Messenger	News,: 1
	Past: 2
shadowy: 1
ladybird!: 1
entrance:: 1
Captains,: 1
marvellous: 1
victory: 1
fitness: 1
EDMUND	[Aside]: 1
	Distinctly: 1
toucheth: 1
lasting: 1
wheel: 3
wish'd: 2
steep.: 1
unfolding: 1
pelt: 1
Nurse	What?: 1
	Drop: 1
dark-eyed: 1
practising: 1
hanged: 2
EDGAR	Some: 1
colliers.: 1
or--More: 1
clothe: 1
grubs: 1
chamber.: 5
driving: 1
livest;: 1
Lord: 1
sighing: 1
	so,: 1
day.: 3
laid: 10
	cudgelled;: 1
foolishly: 1
lain: 3
got: 8
newly: 3
OSWALD	I'll: 1
Fool	Prithee,: 2
clink;: 1
prorogue: 1
yoke-fellow: 1
plats: 1
steep'd: 1
hang: 6
defence.: 1
eternal: 3
faint.: 2
free: 16
	Nature: 2
IAGO	Come: 1
ghost:: 1
whereupon: 1
evil: 2
clink,: 1
closet:: 1
	pray,: 1
RODERIGO	Yes,: 2
fret: 1
go,: 12
go.: 8
beard,--: 1
be,: 12
JULIET	Hie: 1
made!: 1
watches:: 1
obsequies: 2
unwashed: 1
TYBALT	Romeo,: 1
self-cover'd: 1
gossips,: 1
know't.: 2
go?: 3
	Burst: 1
	Very: 1
go;: 2
go:: 3
	love-song;: 1
BENVOLIO	This: 1
	[Second: 1
grief;: 1
grief:: 1
grief?: 2
too!: 3
too.: 13
LAURENCE	Now: 1
too,: 7
	Call,: 1
hour!: 2
rank: 5
hearing: 2
clear: 2
	Descry: 1
grief,: 5
grief.: 1
too?: 2
sinning.: 1
traitorous: 1
too;: 4
curtain,: 1
	[Noise: 2
toy: 1
ensteep'd: 1
attach: 1
top: 4
LAURENCE: 3
Signior: 6
kinder: 1
	Vile: 1
	mutualities: 1
OTHELLO	Had: 2
too: 72
corns;: 1
	drunk;: 1
gowns: 1
bethink: 3
toe: 1
curtains: 2
Scurvy: 1
murder: 7
magic,: 1
griefs: 1
behind,: 4
serve: 13
took: 11
solicitor: 1
Villanous: 1
If: 22
Chorus]: 1
plate.: 1
hour,: 5
to:: 2
gulfs: 1
others.--Bless: 1
patient:: 1
to?: 1
frankly: 1
spurs,: 1
OTHELLO	[Rising]: 1
mother's: 2
quiet,: 2
visages: 1
twenty:: 1
OTHELLO	Ha!: 4
apt: 8
to.: 6
to,: 6
to!: 1
BENVOLIO: 3
fashion: 3
ROMEO	Sin: 1
ran: 6
CORNWALL	How: 1
	Welcome,: 1
	So,: 4
taint: 2
talking: 3
rat: 1
DESDEMONA	Then: 3
rooteth: 1
further: 18
Nurse	[Within]: 3
spade: 1
again,--: 1
promotion;: 1
bonfires,: 1
Let's: 5
maidenhead,: 1
laughed: 1
into't.: 1
cleft: 1
	Susan: 1
peer,: 1
uttermost.: 1
GLOUCESTER: 3
sings,: 1
though: 35
milk,: 1
excelling: 1
defence: 1
bridges,: 1
	thine: 1
indignity,: 1
wantons: 1
ROMEO	Out: 1
	wilt: 3
parting: 1
CASSIO	It: 1
ride,: 2
minx's: 1
ROMEO	Tybalt,: 1
CASSIO	Is: 1
rubb'd: 2
wife's--did: 1
prevails: 1
fiends';: 1
metal: 1
letters,: 2
sores: 1
letters.: 1
germens: 1
reputation: 3
spits,: 1
forsook: 1
By'r: 1
	Montano: 1
Nurse	You: 1
REGAN	O,: 1
degenerate!: 1
swifter: 1
chariot: 1
bait: 1
proceedings.: 1
CASSIO;: 1
CASSIO:: 1
enjoin'd: 1
Fool	Nay,: 1
JULIET	Here's: 1
	Thou'dst: 1
penitent;: 1
spices,: 1
CASSIO,: 4
wisest: 1
fouler.: 1
Moor!: 3
EDGAR	A: 2
burn.: 2
spite: 4
fair;: 2
abjure: 1
Moor,: 9
Moor.: 7
	Look: 9
spits: 1
OTHELLO	Sweet: 1
debitor: 1
pass'd,: 1
may,: 2
CASSIO	: 4
constant: 2
Moor;: 2
dullness: 1
anger,: 1
Moor?: 1
bear;: 1
mixture: 1
Montagues:: 1
about;: 3
mista'en--for,: 1
watch: 13
heat--the: 1
	Hie: 2
about!: 1
cat: 3
	May: 21
despite: 1
report: 3
aught: 11
lives;: 2
about.: 1
entreaty: 1
	Prerogatived: 1
LODOVICO: 2
brothels,: 1
collied,: 1
CASSIO]: 9
public: 4
	respect: 1
Moors: 1
progress,: 1
delay.: 1
peasant,: 1
clean: 1
	against: 1
KENT	Vex: 1
thanks: 1
TYBALT	You: 1
EDMUND	If: 3
habit: 1
liquor: 1
swears: 1
unwholesome.: 1
bans.: 1
DESDEMONA	Shall't: 1
bed: 17
EDMUND	It: 2
corrupt: 1
Senator	Here: 1
bans,: 1
LODOVICO	Save: 1
galls,: 1
skains-mates.: 1
lightnings,: 1
face!: 1
face,: 5
game.: 1
face.: 9
sew'd: 1
player.: 1
paternal: 1
bestride: 1
finger: 5
body's: 4
face?: 4
approach: 1
face:: 2
Montagues.: 1
shall,: 3
Officer:): 1
liest!: 1
honestly:: 1
calamity.: 1
ladder,: 1
weal: 1
weak: 7
however: 1
gold:: 1
tarry: 2
devour: 1
solicitation;: 1
	brother: 1
news: 10
flowering: 1
Romeo's: 11
fell:: 1
drowsy: 2
bows?: 1
to't,: 2
Herald: 1
protect: 1
	Rouse: 1
tempts,: 1
world,: 12
favourable: 1
fiddlestick;: 1
cow-dung: 1
	go;: 1
Gregory,: 1
	Beloved: 1
conceits: 1
RODERIGO	Thou: 1
variance: 1
epilepsy:: 1
o'erwhelm: 1
Othello's: 10
	Revolts: 1
showering?: 1
creature:: 1
	didst: 1
yours?: 1
SAMPSON	Ay,: 1
RODERIGO	It: 3
temperance.: 1
hour.: 2
tart.--I'll: 1
	Brought: 1
	Ere: 10
trust: 9
poverty,: 2
deep;: 2
deep:: 1
weeps.: 1
	Alas: 1
LAURENCE	Arise;: 1
were:: 1
demesnes: 1
	church-door;: 1
GLOUCESTER	Go: 2
been: 66
carriage:: 1
were,: 2
were.: 1
spread: 1
deep.: 1
weeps:: 1
weeps;: 1
	[Enters: 1
captives: 1
were!: 2
	(Servant:): 1
	Hark: 1
booted]: 1
CORDELIA	Unhappy: 1
drugs: 3
unaccustom'd: 3
room!: 1
church?: 1
airs,: 1
speeches: 1
church:: 1
church;: 1
salutations;: 1
unwitted: 1
cherish;: 1
fie!: 3
conclusions:: 1
catch: 3
	Oh!: 1
sallow: 1
	Live,: 1
BENVOLIO	Tut,: 2
	Soliciting: 1
	Which: 62
yourself:: 1
charms,: 4
Wast: 1
humanity: 1
lesser: 2
steerage: 1
bandying: 1
EDMUND	Sound!: 1
PETER	Musicians,: 1
	[One: 1
	Unworthy: 1
cracked: 1
gave: 31
REGAN	Sir,: 2
ROMEO	But: 1
CASSIO	Most: 2
lust;: 1
dying,: 1
jealous: 13
lust?: 1
cast: 12
quinces: 1
all;: 4
roofs,: 1
disloyal.: 1
	spirit: 1
BENVOLIO	For: 1
lust,: 3
GLOUCESTER	My: 2
CASSIO	'Faith,: 2
banished,: 2
Tell: 5
World,: 1
	Appear: 2
Horses: 1
yourself,: 4
containing: 1
heart.: 8
heart,: 25
unsavoury: 1
suggest: 1
heart!: 4
wound: 1
	events: 1
hated,: 2
forehead: 2
heart;: 4
LAURENCE	My: 1
heart?: 3
died;: 1
Nurse	Jesu,: 1
whoreson,: 2
several: 5
thumb,: 2
censure,: 1
lusty: 4
comforted: 1
canker: 1
	Brief: 1
Verona's: 1
MERCUTIO	'Tis: 1
whipped.: 1
LEAR	A: 4
CORNWALL	Where: 1
Watchman	Here's: 1
whirlwinds,: 1
heart]: 1
affined: 1
VENICE	Nay,: 2
made,: 3
made.: 2
reputation!: 3
doth:: 1
shortly: 3
EDGAR	Worthy: 1
kicked: 1
	Sailor,: 1
PARIS	Beguiled,: 1
short.: 3
wolvish-ravening: 1
doff: 1
KENT	Give: 1
doth,: 2
greatest: 1
mother: 12
hearts: 7
childhood,: 1
REGAN	Jesters: 1
possesses: 1
mortals,: 1
departed: 1
proposed: 1
chuck?: 1
EMILIA	Look,: 1
rain.: 2
wrong--: 1
Arabian: 1
break,: 1
leagued: 1
break!: 1
followed: 1
scattering: 1
vices: 4
willow,: 9
happier:: 1
collars: 1
ell: 1
dearer: 2
office.: 3
foot;: 1
	Which,: 12
elf: 1
fall'n: 4
jaunt: 1
	Emilia: 1
willow;: 2
willow:: 3
office?: 1
pitiful: 2
mansion.: 1
office:: 2
foot.: 1
vice,: 2
vice.: 1
bandy: 3
jealousy!: 2
	Whilst: 2
jealousy,: 1
speaks:: 2
vice!: 1
	Turning: 1
Hollander: 1
vice?: 1
lust'st: 1
afore: 3
vice;: 1
judge: 2
burns: 1
burnt: 2
LEAR	Follow: 2
jealousy;: 1
	Stretch: 1
melting: 1
officed: 1
any:: 1
gift: 1
book:: 1
Tybalt's: 9
hunt: 1
	Plies: 1
MERCUTIO	Without: 1
BENVOLIO	Here: 3
self-will'd: 1
any,: 1
vestal: 2
offices: 2
splendor: 1
Lucentio,: 1
contradict: 2
collar.: 1
forerun: 1
OTHELLO	Villain,: 1
harder:: 2
BENVOLIO	My: 1
rustling: 1
gait,: 2
watching.: 1
breathes,: 1
seems,: 3
blazon: 1
harder,: 1
waverer,: 1
escape: 1
indirect: 1
Echo: 1
lamp;: 1
bright!: 1
merited.: 1
watching;: 1
nobleman: 1
deeper,: 1
osier: 1
proceeding: 2
need,--: 1
crowns: 2
Were't: 1
five-fathom: 1
companions: 1
	[Kneels]: 2
man.: 21
	thou: 10
negligence.: 1
icy: 1
loins: 1
OSWALD	I,: 1
EMILIA	Yes,: 1
fights: 2
	may: 3
Doth: 1
chastity.: 1
harm'd: 1
pagans: 1
named,: 1
EDGAR	Shall: 1
lure: 1
God;: 1
	Down: 2
brawl: 1
corn: 1
caitiff: 1
	Blind: 1
club,: 1
Hecate,: 1
purest: 1
unbonneted: 2
You,: 3
lamps: 1
world,--why,: 1
	purpose,: 1
Messenger	O,: 1
Nay,: 3
REGAN	And: 2
surety.: 1
chide;: 1
choke: 1
pitiful,: 1
quite.: 1
EDGAR	Horrible: 1
Servant	Perhaps: 1
sir,--O: 1
betimes.: 1
distressed,: 1
you,--: 5
GONERIL	[Aside]: 4
GLOUCESTER	Grace: 1
presence: 3
civil: 5
alehouse.: 1
	'Enough,: 1
accommodate: 1
remove.: 2
EMILIA	Shall: 1
remove,: 1
difference,: 1
bur-docks,: 1
	soft: 1
lick,: 1
villain,: 12
call'st: 1
Cordelia,--: 1
murdered,: 1
transform: 2
IAGO	Think,: 1
	Help: 1
	Read: 1
fought: 3
	shift: 1
	[Tucket: 2
God.: 1
	Every: 2
smiles,: 1
life-weary: 1
head: 28
	Abuse: 1
hides:: 1
headier: 1
lord--: 1
hands;: 2
deny: 10
ah,: 2
round!: 1
eater: 1
guard;: 1
heat: 3
GLOUCESTER	Ay,: 2
hear: 56
this,--: 1
	Marry,: 3
hands,: 3
hands.: 3
ever.: 8
Roderigo: 3
hoping,: 1
	Loved: 1
moveth: 1
smilest: 1
	Note,: 1
disclaims: 1
CAPULET	Evermore: 1
sups: 1
bids: 4
cook,: 1
supplied: 1
gi': 1
JULIET	How: 3
ill;: 1
so?': 1
drave: 1
	say: 1
precious: 7
	Commanded: 1
bide: 2
motion: 3
Messenger	Of: 1
trim: 1
displeasure: 4
MERCUTIO	kinsman: 1
wealthy: 1
supper?: 1
contrary?: 2
scratch,: 1
supper;: 1
flirt-gills;: 1
gallant,: 1
sometime: 3
supper!: 1
magnifico: 1
do,: 15
paper]: 2
supper.: 1
possess'd,: 1
Cold,: 1
willingly: 1
Nurse	Anon,: 1
	Brave: 1
faithful: 3
no: 210
faces: 1
when: 105
afraid,: 1
tis: 1
tin: 1
luscious: 1
MERCUTIO	I: 3
soundly: 1
yew-trees: 1
tie: 1
	not.: 1
say'st: 7
draughts,: 1
ungracious: 1
dark:: 1
suspicion:: 1
toad: 1
IAGO	To: 2
could--: 1
BENVOLIO	Why: 1
beams,: 2
advancement.: 1
treads,: 1
suspicion.: 2
dark,: 3
dark.: 2
discharge: 1
	qualified: 1
torture,: 3
Potpan,: 1
younger: 3
to-day: 2
faster: 1
paper,: 3
paper.: 2
	Strive: 1
Potpan!: 1
uncovered: 1
dine?: 1
contrary.: 1
	So: 46
CAPULET	God's: 1
riots.: 1
serious: 4
paper?: 1
dump: 1
	During: 1
mammering: 1
ill-shaped: 1
RODERIGO	Ay,: 1
equalities: 1
	Iago: 1
IAGO	What's: 2
frailty: 1
yoked: 1
dunghill!: 1
yonder's: 1
deserving.: 1
retires.: 1
deserving,: 1
CORNWALL	You: 1
discern: 1
doom: 1
wars;: 1
GLOUCESTER	Too: 1
churchyard:: 1
wilful: 2
Knight	I: 1
passage: 2
Servant	Ye: 1
REGAN	If: 1
charge: 9
post,: 1
singing,: 1
word,: 5
month,: 2
	Rough: 1
goodfellows,: 1
churchyard,: 1
churchyard.: 1
slow;: 1
BENVOLIO	Madam,: 1
advantage: 3
	Will: 29
one,: 10
none: 14
deservings.: 1
	Wilt: 2
TYBALT	Mercutio,: 1
man's,: 1
one.: 6
	Say: 2
beauty:: 1
cook: 1
them?: 1
playing;: 1
cool: 2
married,: 2
married.: 3
beginning: 1
best.: 7
best,: 2
EDMUND	How: 3
Propontic: 1
best!: 1
posts: 1
brother: 7
cloudy: 1
best;: 2
best:: 3
inauspicious: 1
brothel: 1
hilding!: 1
skulls?: 1
quick: 3
FRANCE	Fairest: 1
He: 9
sharpness:: 1
heareth: 1
drier: 1
says: 18
invades: 1
injunction: 1
JULIET	Ay: 2
own,--be: 1
Cophetua: 1
betake: 1
stands:: 1
hair,: 2
comforting: 1
lip?: 1
	Doing: 1
Messenger	Ay,: 1
nothing:: 4
prayers,--: 1
monument.: 3
substitute: 1
drinks: 4
	Invades: 1
	Raise: 2
obsequious: 1
Servant:): 5
slow,: 1
VENICE	Write: 1
contracted: 1
remain: 5
tasks:: 1
stomach.: 1
business: 15
	Drawn: 1
villany: 1
	Bear: 1
reply: 1
tasks.: 1
arrived.: 1
health,: 2
	mouths: 1
serpent-like,: 1
Seek,: 1
drink.: 1
OTHELLO	Was: 3
true,: 13
say?: 3
course,: 7
hairs: 2
say;: 3
say:: 1
JOHN	Holy: 1
water: 5
abandon: 1
affections,: 1
entertain: 1
	known: 2
say!: 7
witchcraft;: 1
hoarse: 1
say.: 8
say,: 25
Rebeck?: 1
lay't: 1
REGAN	Good: 2
healths: 1
nothing.: 7
	[Pointing: 3
thirty: 3
expressly: 1
Roman?: 1
guilty: 3
stand;: 2
Sweet,: 1
alter'd.: 1
	[Trumpet: 2
rails: 1
Gentleman	Though: 1
stand.: 3
kiss'd;: 1
stand,: 5
Seek: 2
Nurse	Peace,: 1
EMILIA	The: 1
deniest: 1
mask'd.: 1
murder's: 1
shaft.: 1
myself.: 8
humour: 3
case.: 2
case!: 1
beer.: 1
myself!: 1
LAURENCE	Benedicite!: 1
aright,: 1
compare: 1
	[Falls: 3
myself;: 4
myself:: 4
	Fathers: 1
murder'd: 3
gown,: 1
Bianco's: 1
	Shall: 32
IAGO	Touch: 1
prompt: 2
aright:: 1
lawn,: 1
discovered.: 1
wings.: 1
wings,: 1
three]: 1
hours?: 2
	After: 5
	Only: 1
lower]: 1
wrongs: 2
unfee'd: 1
handles: 1
GONERIL	Come,: 1
	bitter: 1
	little:: 1
forced: 2
love's: 15
	Pioners: 1
isle,: 2
true;: 6
conductor: 1
These: 2
were?: 1
high-grown: 1
	Alack: 1
isle?: 1
drown: 3
dismal: 2
OTHELLO	Do: 1
do?: 7
cases: 1
	No;: 1
labour;--first,: 1
suck'd: 2
and,: 28
wrong!: 1
sport?: 1
CORNWALL	Why,: 1
Fair: 1
Messenger	Come: 1
means,: 3
wrong.: 4
means.: 2
RODERIGO	Patience,: 1
sport,: 1
sport.: 3
unruly: 2
mad:--: 1
	None: 2
sways,: 1
laughter: 1
hours,: 3
pent-up: 1
loses;: 1
rite;: 1
corrupted: 3
stream: 1
LAURENCE	Let: 1
eight?: 1
IAGO	[Returning]: 1
Servingman]: 1
sectary: 1
corrupter: 1
Edmund: 7
ditch-dog;: 1
CAPULET	Send: 1
splinter;: 1
EDGAR	Draw: 1
sick.: 1
	[Speaking: 1
KENT	None.: 1
shining: 1
stones;: 1
stones:: 1
winds!: 1
God's: 5
stratagems: 1
hours': 1
fourth: 1
vortnight.: 1
stones,: 1
struck,: 1
meat,: 1
winds,: 4
gorge,: 1
Fool	He's: 1
dogs,: 1
ROMEO	Pink: 1
IAGO	Nay,: 6
losest: 1
OTHELLO	An: 1
Set: 1
	eight.: 1
	[Enter: 169
	Hath: 24
CASSIO	There: 1
clipp'd,: 1
beg.: 1
fulsome.: 1
beg,: 1
speak,: 9
different.: 1
speak.: 6
enemies': 1
speak!: 3
friend--: 1
	Too: 8
	Tom: 2
needy: 3
speak:: 6
churl!: 1
secure:: 1
speak?: 1
enemies;: 1
	Here: 13
enemies?: 1
incurr'd: 1
	us.: 1
comfort: 14
stroke,: 1
sirrah,: 7
benison.: 1
duke: 15
hence;: 5
hence:: 3
mainly: 1
	Vouch: 1
LEAR	Read.: 1
ROMEO	I: 15
hence!: 1
gipsy;: 1
	Singe: 1
	Peer'd: 1
weather,: 1
GONERIL	Let: 1
worship: 2
hence.: 2
sirrah!: 1
souls:: 1
he's: 29
LEAR	They: 1
difference?: 1
teeth,--: 1
guiltiness: 2
pass!: 1
souls,: 3
offers: 1
proclamation: 1
Venice?: 1
	Fain: 1
Sessa!: 1
waiting.: 1
employment: 2
songs,: 1
a-killing.: 1
to-night:: 4
	Devesting: 1
motion,: 1
motion.: 1
heels]: 1
GONERIL	Sister,: 1
delighted: 1
underneath: 2
qualified: 2
livest: 1
grows: 7
observance.: 1
	Drums: 1
said:: 1
gown;: 1
term: 3
LEAR	Death,: 1
name: 24
swan.: 1
worse,: 2
contents,: 1
snow,: 1
offer.: 1
PRINCE	This: 1
soon.: 1
	them.: 1
horror's: 1
LAURENCE	For: 1
	Mercy: 1
CASSIO	She's: 1
offer;: 1
BURGUNDY	(BURGUNDY:): 1
	Edmund,: 2
	Not: 20
married: 17
footing: 1
call'd: 9
dejected: 1
torch: 3
never.: 1
throngs;: 1
tutor'd: 1
farewell: 4
die: 19
sins!--Gentlemen,: 1
OSWALD	Good: 1
gale: 1
Belike,: 1
thus?: 7
fiend:': 1
thus;: 1
thus:: 1
profit: 2
lewd: 1
adultery!: 1
CAPULET	Why,: 3
	Up:: 1
	sensible: 1
thus.: 6
EDMUND: 1
shrill-gorged: 1
cull'd: 1
thus!: 3
advice: 1
to-night.: 8
vitae:: 1
whereinto: 1
attended: 1
	Mis-shapen: 1
cuckoo-flowers,: 1
	again:: 1
de,: 3
IAGO	There's: 2
FRANCE,: 2
infant: 1
vitae,: 1
	again.: 1
	[Sings]: 2
bargain.: 1
accommodation: 1
importunity;: 1
grandsire: 2
Capulet,--Hold: 1
woe:': 1
	lieutenant: 2
JULIET	Speakest: 1
	[Reads]: 2
OTHELLO	'Tis: 5
dislike,: 1
	Farewell: 3
mazzard.: 1
equity,: 1
base?: 3
childhood: 1
Speak: 1
three-hours: 1
feign: 1
suspend: 1
back.: 9
EMILIA	And: 1
kindred.: 1
EMILIA	Hath: 1
EDGAR,: 1
temper:: 1
pilgrim,: 2
teachest: 1
greatest,: 1
Capulet!: 1
misfortune: 1
array: 1
millions: 1
given: 10
expect'st: 1
	Mumbling: 1
	Young: 2
EDGAR	: 5
raven's: 1
Lie: 1
returns: 2
chastity: 1
bounty: 3
Such: 1
white: 10
recreant!: 1
speaks: 12
gives: 14
BIANCA	Leave: 1
RODERIGO	Sir,: 2
GRATIANO	Here's: 1
morrow!: 1
cope: 1
GREGORY	But: 1
season: 1
morrow.: 1
discreet: 2
unmannerly,: 1
Mantua: 2
alas: 1
strumpet,: 2
below: 1
shamest: 2
paragons: 1
give,: 2
wide: 3
DESDEMONA	Upon: 1
witty?: 1
precious-juiced: 1
thou'lt: 3
require: 2
tales,: 1
earth?: 2
return.: 4
him,--you: 1
earth!: 1
give;: 2
you--: 3
Florence.: 1
earth.: 5
earth,: 10
impress'd: 1
and: 1617
searchers: 1
IAGO	Before: 1
discern'st: 1
	O: 30
fall:: 1
fall;: 1
OTHELLO	Naked: 1
turban'd: 1
OTHELLO]: 6
thou,: 17
fall,: 2
	A: 78
fall.: 1
burning,: 1
DESDEMONA	With: 1
strive--: 1
pry: 1
any: 64
fortunately:: 1
enter'd: 1
late;: 1
late:: 3
monkeys!: 1
isle.--But: 1
Florentine,: 1
leap'd: 2
goose?: 2
	ancient;: 1
dismiss'd?: 1
Fool]: 10
late,: 4
	Belonging: 1
late.: 3
late!: 1
strumpet;: 1
swung: 1
hands:: 2
pencil,: 1
skilful: 1
GLOUCESTER	For: 1
galleys.: 2
all: 214
ungovern'd: 1
EDGAR	Bless: 1
sell.: 1
adversities: 1
Dido: 1
usurped: 1
let-alone: 1
accents!: 1
falls: 9
NURSE	Well,: 1
JULIET	You: 1
net: 1
mix'd,: 1
study.: 1
Fool	: 1
strength,: 1
'Ay: 1
strength!: 1
adopt: 1
hungry: 1
contention: 1
playing: 1
	quoth: 1
pomp;: 1
OTHELLO	Lie: 1
need.: 3
hath.: 1
	Sometimes: 2
convoy: 1
	money: 1
	Behold: 3
when,: 1
cheap: 1
'Romeo: 1
uncle:: 1
death.--: 1
sped.: 1
suum,: 1
trespass,: 1
soften'd: 2
uncle,: 2
OTHELLO	Her: 1
trot: 1
flood;: 2
wound;: 1
removed: 1
wilt: 27
ariseth: 1
displease: 1
written: 3
ABRAHAM	No: 1
crime: 2
stains: 1
fickle: 1
mind.: 1
flood.: 1
	Ah: 3
invocation: 1
mine.: 7
eyesight: 2
master;: 2
OTHELLO	He,: 1
	standing: 1
dug,: 1
Cornwall?: 2
slop.: 1
space,: 3
	Ay,: 4
wall,: 2
crutch,: 1
tens: 1
tailor: 4
Cornwall.: 2
stol'n,: 1
Cornwall,: 1
bier!: 1
wall.: 2
treachery: 1
crutch!: 1
	[Within: 1
ribs.: 1
pains;: 1
pains:: 2
JULIET	My: 2
began't?: 1
	disposition: 1
goeth: 1
turns.: 1
Nothing: 1
command,: 2
naked: 8
pains.: 2
pains,: 1
Lipsbury: 1
	Unfit: 1
woo.: 2
evils:: 1
balm'd: 1
melancholy,: 1
whereso'er: 1
unpin: 2
tyrant!: 1
mortar,: 1
'ay': 1
CAPULET	That: 2
bargain: 1
daughters,: 4
homely: 1
ROMEO	Meaning,: 1
jot: 1
looks,: 4
professed: 2
LEAR	Are: 1
a-work: 1
voluntary: 1
ways: 2
undertaker:: 1
PARIS	So: 1
o'clock:: 1
weapons: 2
outside: 1
yew-tree: 1
SAMPSON	'Tis: 1
PARIS	Give: 1
beseeming: 1
	sound'?: 1
BENVOLIO	I: 3
BENVOLIO	O: 2
Tiberio.: 1
grieves: 1
unbitted: 1
	[Musicians: 1
heal: 1
	Pale: 1
come: 110
friar?: 2
way;: 2
way:: 3
way?: 3
wanders: 1
his,: 3
his.: 3
fail:: 1
quiet: 4
contract: 2
officer: 2
way.: 4
way,: 11
weapon;: 2
waken'd: 1
Mum,: 1
fail,: 1
his;: 1
'The: 1
Ottomites.: 1
merry: 4
pox: 2
deeds: 4
sixth: 1
Madam!: 2
period: 2
football: 1
PARIS	These: 1
whoring.: 1
Ottomites?: 1
Janus,: 1
fools!: 1
	Prizes: 1
amen,: 1
FRANCE]: 1
amen.: 2
hunt.: 1
scourge: 1
	isle: 1
fiend:: 1
fiend;: 1
amen!: 1
But: 14
fiend!: 3
it]: 2
Gloucester,: 5
witchcraft--but: 1
cords: 3
saw't: 1
hardly: 1
fiend.: 2
direction: 2
madness.: 2
Barbary: 1
MERCUTIO	And,: 1
FRANCE:: 1
dream'd: 1
iteration,: 1
stomachs,: 1
battle's: 1
Arise,: 1
Tybalts.: 1
buried.: 2
CORNWALL	Keep: 1
camps.: 1
gossip's: 1
infinite.: 1
Adieu,: 1
Adieu.: 1
careful: 1
spirit: 9
pilot: 1
case: 9
shaft: 1
myself: 19
fiends: 1
limits: 1
howling: 1
amend: 1
life;: 5
hold,: 3
unclean.: 1
avaunt!: 1
	choice.: 1
life!: 3
Captain	I: 1
life.: 8
shrieks: 1
life,: 15
discovery;: 1
aspired: 1
defunct--and: 1
	's: 1
drown'd.: 1
TYBALT	Why,: 1
Perdition: 1
contemn'd,: 1
cliff,: 2
affrighted: 1
drown'd:: 1
sessa!: 1
JULIET	Yet: 1
scratch;: 1
person:: 1
person;: 1
GLOUCESTER	[Reads]: 1
mocker!: 1
I;: 5
I:: 2
bred,: 1
I?: 1
unto:: 1
thinking.: 3
CAPULET	|: 1
	GONERIL,: 1
'Help!: 1
CORDELIA	[Aside]: 1
LAURENCE	Too: 1
sides;: 1
distilled: 1
I!: 2
ALBANY	Gloucester's: 1
nighted: 1
isle: 2
	'I: 1
	Suspecting: 1
week: 1
barefoot: 1
PRINCE	What: 2
mockery: 1
tyrannous: 3
nest: 2
steeds,: 1
serving-man,: 1
muffled: 1
weed: 1
GLOUCESTER	Methinks: 2
persons: 2
Idle: 1
sides]: 1
delicate: 8
statue: 1
BENVOLIO	Romeo: 1
passage?: 1
daughter--: 1
	certain: 1
Monster: 1
event.: 1
vantage: 1
	[Kisses: 1
snow: 2
help'd: 1
greeting.: 1
safely: 1
Is: 11
bow,: 1
It: 7
drunken,: 1
brain,: 1
without: 25
flakes: 1
relief: 1
In: 6
speech,: 4
reward: 2
deathbed.: 1
bodies: 2
Germany.: 1
clog: 1
confine:: 1
violence: 4
actions: 1
bed.: 7
LEAR	Am: 1
rood,: 1
violent: 7
LEAR	An: 1
kill!: 1
Cornwall: 5
	Destruction: 1
kill,: 5
MERCUTIO	Ah,: 1
kill.: 1
guides: 1
blow: 4
	royalty: 1
gentleness: 1
quality?: 2
hint: 2
Tybalt: 16
rose: 1
possible,: 1
bones:: 2
seems: 9
bones?: 1
masters:: 1
interess'd;: 1
wall: 3
clay.: 1
falsely: 1
sings: 2
OTHELLO	So,: 1
nimble-pinion'd: 1
possible?: 3
benefice:: 1
betray: 2
encave: 1
embark'd: 1
	S.: 1
kingdom: 4
guide,: 1
	Right: 1
pace,: 1
kills: 2
